Evoked Response
seconds	EEG
0.67773	-4.6096
0.67969	-4.6128
0.68164	-4.61344
0.68359	-4.61408
0.68555	-4.61408
0.6875	-4.61152
0.68945	-4.6144
0.69141	-4.61088
0.69336	-4.60704
0.69531	-4.60992
0.69727	-4.61152
0.69922	-4.61088
0.70117	-4.61248
0.70313	-4.60864
0.70508	-4.6096
0.70703	-4.61056
0.70898	-4.61344
0.71094	-4.61088
0.71289	-4.61152
0.71484	-4.60864
0.7168	-4.60736
0.71875	-4.60864
0.7207	-4.60416
0.72266	-4.60704
0.72461	-4.6144
0.72656	-4.61152
0.72852	-4.60768
0.73047	-4.60608
0.73242	-4.608
0.73438	-4.6064
0.73633	-4.608
0.73828	-4.60736
0.74023	-4.61344
0.74219	-4.60992
0.74414	-4.60864
0.74609	-4.60832
0.74805	-4.60512
0.75	-4.60992
0.75195	-4.60896
0.75391	-4.6048
0.75586	-4.60608
0.75781	-4.60512
0.75977	-4.60512
0.76172	-4.61056
0.76367	-4.60832
0.76563	-4.60832
0.76758	-4.6128
0.76953	-4.60704
0.77148	-4.60544
0.77344	-4.6048
0.77539	-4.60416
0.77734	-4.60768
0.7793	-4.6096
0.78125	-4.60768
0.7832	-4.608
0.78516	-4.60864
0.78711	-4.61056
0.78906	-4.60736
0.79102	-4.59936
0.79297	-4.60512
0.79492	-4.60512
0.79688	-4.60192
0.79883	-4.60736
0.80078	-4.60736
0.80273	-4.60928
0.80469	-4.60896
0.80664	-4.60896
0.80859	-4.60928
0.81055	-4.60992
0.8125	-4.608
0.81445	-4.60704
0.81641	-4.60672
0.81836	-4.608
0.82031	-4.60864
0.82227	-4.6064
0.82422	-4.60608
0.82617	-4.61088
0.82813	-4.6112
0.83008	-4.60672
0.83203	-4.60768
0.83398	-4.60384
0.83594	-4.60704
0.83789	-4.60896
0.83984	-4.6096
0.8418	-4.61024
0.84375	-4.61024
0.8457	-4.61088
0.84766	-4.61216
0.84961	-4.6096
0.85156	-4.60608
0.85352	-4.6112
0.85547	-4.61152
0.85742	-4.60928
0.85938	-4.608
0.86133	-4.61664
0.86328	-4.61312
0.86523	-4.6112
0.86719	-4.61472
0.86914	-4.61536
0.87109	-4.61056
0.87305	-4.6112
0.875	-4.61376
0.87695	-4.61344
0.87891	-4.61376
0.88086	-4.61312
0.88281	-4.616
0.88477	-4.61792
0.88672	-4.6192
0.88867	-4.61504
0.89063	-4.61216
0.89258	-4.61472
0.89453	-4.6144
0.89648	-4.61472
0.89844	-4.61248
0.90039	-4.61344
0.90234	-4.61856
0.9043	-4.6176
0.90625	-4.616
0.9082	-4.6128
0.91016	-4.60736
0.91211	-4.61504
0.91406	-4.61088
0.91602	-4.6144
0.91797	-4.61632
0.91992	-4.62016
0.92188	-4.61472
0.92383	-4.61664
0.92578	-4.616
0.92773	-4.61696
0.92969	-4.6128
0.93164	-4.6144
0.93359	-4.61152
0.93555	-4.6096
0.9375	-4.61344
0.93945	-4.61376
0.94141	-4.6176
0.94336	-4.61984
0.94531	-4.61632
0.94727	-4.61088
0.94922	-4.61248
0.95117	-4.60896
0.95313	-4.6096
0.95508	-4.6096
0.95703	-4.6128
0.95898	-4.61408
0.96094	-4.61952
0.96289	-4.6176
0.96484	-4.616
0.9668	-4.61696
0.96875	-4.61824
0.9707	-4.61344
0.97266	-4.61216
0.97461	-4.61312
0.97656	-4.61312
0.97852	-4.61088
0.98047	-4.61536
0.98242	-4.61376
0.98438	-4.61504
0.98633	-4.61824
0.98828	-4.61472
0.99023	-4.61472
0.99219	-4.61472
0.99414	-4.61632
0.99609	-4.61376
0.99805	-4.61088
1	-4.61824
1.002	-4.61472
1.0039	-4.61952
1.0059	-4.61952
1.0078	-4.61952
1.0098	-4.61344
1.0117	-4.62112
1.0137	-4.61632
1.0156	-4.61664
1.0176	-4.62112
1.0195	-4.62336
1.0215	-4.61856
1.0234	-4.61792
1.0254	-4.61984
1.0273	-4.62176
1.0293	-4.61952
1.0313	-4.62016
1.0332	-4.61952
1.0352	-4.61472
1.0371	-4.61536
1.0391	-4.61888
1.041	-4.62016
1.043	-4.61824
1.0449	-4.6224
1.0469	-4.6208
1.0488	-4.61952
1.0508	-4.616
1.0527	-4.61632
1.0547	-4.61536
1.0566	-4.61344
1.0586	-4.6096
1.0605	-4.61504
1.0625	-4.61344
1.0645	-4.61472
1.0664	-4.61312
1.0684	-4.61312
1.0703	-4.61088
1.0723	-4.61216
1.0742	-4.61216
1.0762	-4.60448
1.0781	-4.61344
1.0801	-4.6208
1.082	-4.61728
1.084	-4.61952
1.0859	-4.6176
1.0879	-4.61824
1.0898	-4.61696
1.0918	-4.62208
1.0938	-4.62272
1.0957	-4.61984
1.0977	-4.62144
1.0996	-4.62112
1.1016	-4.62048
1.1035	-4.62048
1.1055	-4.624
1.1074	-4.62304
1.1094	-4.61728
1.1113	-4.6176
1.1133	-4.61792
1.1152	-4.61472
1.1172	-4.61216
1.1191	-4.61504
1.1211	-4.62016
1.123	-4.61952
1.125	-4.61984
1.127	-4.61664
1.1289	-4.616
1.1309	-4.6144
1.1328	-4.61856
1.1348	-4.61632
1.1367	-4.61536
1.1387	-4.60992
1.1406	-4.61056
1.1426	-4.61056
1.1445	-4.61632
1.1465	-4.61568
1.1484	-4.61344
1.1504	-4.61344
1.1523	-4.61152
1.1543	-4.60832
1.1563	-4.60896
1.1582	-4.61184
1.1602	-4.61152
1.1621	-4.61248
1.1641	-4.61056
1.166	-4.60576
1.168	-4.60896
1.1699	-4.61248
1.1719	-4.61088
1.1738	-4.61056
1.1758	-4.6112
1.1777	-4.6112
1.1797	-4.61312
1.1816	-4.6128
1.1836	-4.6144
1.1855	-4.61568
1.1875	-4.61504
1.1895	-4.60992
1.1914	-4.61312
1.1934	-4.61248
1.1953	-4.61056
1.1973	-4.61184
1.1992	-4.61248
1.2012	-4.616
1.2031	-4.61088
1.2051	-4.61088
1.207	-4.61184
1.209	-4.6112
1.2109	-4.60512
1.2129	-4.60928
1.2148	-4.60608
1.2168	-4.60704
1.2188	-4.60608
1.2207	-4.60992
1.2227	-4.60736
1.2246	-4.60512
1.2266	-4.60896
1.2285	-4.60928
1.2305	-4.60736
1.2324	-4.60928
1.2344	-4.60704
1.2363	-4.60832
1.2383	-4.6096
1.2402	-4.61056
1.2422	-4.61152
1.2441	-4.60832
1.2461	-4.60864
1.248	-4.61184
1.25	-4.61024
1.252	-4.60864
1.2539	-4.60608
1.2559	-4.60832
1.2578	-4.60768
1.2598	-4.61152
1.2617	-4.60832
1.2637	-4.6128
1.2656	-4.61056
1.2676	-4.61024
1.2695	-4.60608
1.2715	-4.6096
1.2734	-4.6096
1.2754	-4.61184
1.2773	-4.61024
1.2793	-4.6144
1.2813	-4.6128
1.2832	-4.6128
1.2852	-4.61504
1.2871	-4.61248
1.2891	-4.61184
1.291	-4.61216
1.293	-4.60928
1.2949	-4.6112
1.2969	-4.61056
1.2988	-4.61152
1.3008	-4.61536
1.3027	-4.61472
1.3047	-4.61408
1.3066	-4.61408
1.3086	-4.6144
1.3105	-4.61024
1.3125	-4.61184
1.3145	-4.61152
1.3164	-4.6128
1.3184	-4.61504
1.3203	-4.61312
1.3223	-4.6176
1.3242	-4.61856
1.3262	-4.61792
1.3281	-4.61984
1.3301	-4.6144
1.332	-4.61536
1.334	-4.61504
1.3359	-4.61504
1.3379	-4.61632
1.3398	-4.61888
1.3418	-4.61568
1.3438	-4.61408
1.3457	-4.62048
1.3477	-4.61728
1.3496	-4.61376
1.3516	-4.61664
1.3535	-4.6144
1.3555	-4.61248
1.3574	-4.61088
1.3594	-4.61792
1.3613	-4.6176
1.3633	-4.61632
1.3652	-4.61504
1.3672	-4.6176
1.3691	-4.61408
1.3711	-4.61184
1.373	-4.61184
1.375	-4.61344
1.377	-4.61216
1.3789	-4.61408
1.3809	-4.61792
1.3828	-4.61568
1.3848	-4.616
1.3867	-4.61792
1.3887	-4.61792
1.3906	-4.61568
1.3926	-4.61504
1.3945	-4.61568
1.3965	-4.61376
1.3984	-4.61696
1.4004	-4.61856
1.4023	-4.61664
1.4043	-4.61856
1.4063	-4.62048
1.4082	-4.62208
1.4102	-4.61952
1.4121	-4.62112
1.4141	-4.61856
1.416	-4.61856
1.418	-4.61504
1.4199	-4.6176
1.4219	-4.61504
1.4238	-4.61504
1.4258	-4.61472
1.4277	-4.61536
1.4297	-4.61088
1.4316	-4.61056
1.4336	-4.60736
1.4355	-4.6096
1.4375	-4.61088
1.4395	-4.6144
1.4414	-4.61216
1.4434	-4.6144
1.4453	-4.61152
1.4473	-4.61088
1.4492	-4.61248
1.4512	-4.60896
1.4531	-4.61184
1.4551	-4.61408
1.457	-4.61184
1.459	-4.61472
1.4609	-4.616
1.4629	-4.61312
1.4648	-4.61408
1.4668	-4.61568
1.4688	-4.60992
1.4707	-4.61344
1.4727	-4.61056
1.4746	-4.61344
1.4766	-4.61312
1.4785	-4.61376
1.4805	-4.61984
1.4824	-4.61952
1.4844	-4.61888
1.4863	-4.61536
1.4883	-4.62048
1.4902	-4.61888
1.4922	-4.61696
1.4941	-4.61568
1.4961	-4.6192
1.498	-4.6192
1.5	-4.62016
1.502	-4.62048
1.5039	-4.62016
1.5059	-4.61888
1.5078	-4.61952
1.5098	-4.61664
1.5117	-4.6176
1.5137	-4.61504
1.5156	-4.61152
1.5176	-4.61472
1.5195	-4.6192
1.5215	-4.61888
1.5234	-4.61984
1.5254	-4.6192
1.5273	-4.61824
1.5293	-4.61792
1.5313	-4.61792
1.5332	-4.61984
1.5352	-4.61728
1.5371	-4.61824
1.5391	-4.62144
1.541	-4.62272
1.543	-4.62016
1.5449	-4.62048
1.5469	-4.6176
1.5488	-4.6176
1.5508	-4.61632
1.5527	-4.61568
1.5547	-4.61248
1.5566	-4.61312
1.5586	-4.61664
1.5605	-4.61824
1.5625	-4.61664
1.5645	-4.61696
1.5664	-4.61696
1.5684	-4.61472
1.5703	-4.61248
1.5723	-4.61184
1.5742	-4.61312
1.5762	-4.61536
1.5781	-4.61696
1.5801	-4.61792
1.582	-4.61664
1.584	-4.61984
1.5859	-4.61792
1.5879	-4.61952
1.5898	-4.61664
1.5918	-4.61408
1.5938	-4.61312
1.5957	-4.60736
1.5977	-4.61216
1.5996	-4.61728
1.6016	-4.61312
1.6035	-4.6144
1.6055	-4.61696
1.6074	-4.61632
1.6094	-4.61408
1.6113	-4.6144
1.6133	-4.616
1.6152	-4.61696
1.6172	-4.6144
1.6191	-4.61888
1.6211	-4.61952
1.623	-4.61952
1.625	-4.61984
1.627	-4.61952
1.6289	-4.62112
1.6309	-4.62432
1.6328	-4.62688
1.6348	-4.62592
1.6367	-4.6224
1.6387	-4.62496
1.6406	-4.62688
1.6426	-4.61952
1.6445	-4.62304
1.6465	-4.62048
1.6484	-4.6192
1.6504	-4.6192
1.6523	-4.6192
1.6543	-4.61536
1.6563	-4.61792
1.6582	-4.6192
1.6602	-4.62432
1.6621	-4.62272
1.6641	-4.62144
1.666	-4.6224
1.668	-4.62144
1.6699	-4.61376
1.6719	-4.61312
1.6738	-4.61728
1.6758	-4.61472
1.6777	-4.61216
1.6797	-4.61824
1.6816	-4.61696
1.6836	-4.61696
1.6855	-4.61536
1.6875	-4.61248
1.6895	-4.61184
1.6914	-4.60832
1.6934	-4.60672
1.6953	-4.6144
1.6973	-4.6128
1.6992	-4.61152
1.7012	-4.61312
1.7031	-4.61824
1.7051	-4.61536
1.707	-4.61312
1.709	-4.61472
1.7109	-4.61376
1.7129	-4.61376
1.7148	-4.61216
1.7168	-4.6128
1.7188	-4.61568
1.7207	-4.61664
1.7227	-4.61408
1.7246	-4.61568
1.7266	-4.616
1.7285	-4.61376
1.7305	-4.6144
1.7324	-4.61632
1.7344	-4.6128
1.7363	-4.6112
1.7383	-4.61536
1.7402	-4.61952
1.7422	-4.6192
1.7441	-4.61952
1.7461	-4.62016
1.748	-4.61088
1.75	-4.61312
1.752	-4.61696
1.7539	-4.61056
1.7559	-4.61728
1.7578	-4.61696
1.7598	-4.61696
1.7617	-4.6176
1.7637	-4.61632
1.7656	-4.61696
1.7676	-4.61888
1.7695	-4.61664
1.7715	-4.61504
1.7734	-4.61248
1.7754	-4.61024
1.7773	-4.61216
1.7793	-4.61312
1.7813	-4.61216
1.7832	-4.61792
1.7852	-4.616
1.7871	-4.61568
1.7891	-4.6128
1.791	-4.61472
1.793	-4.61376
1.7949	-4.61184
1.7969	-4.61248
1.7988	-4.61376
1.8008	-4.6144
1.8027	-4.61696
1.8047	-4.616
1.8066	-4.61632
1.8086	-4.61504
1.8105	-4.61248
1.8125	-4.61216
1.8145	-4.61504
1.8164	-4.61472
1.8184	-4.61504
1.8203	-4.61472
1.8223	-4.616
1.8242	-4.61696
1.8262	-4.616
1.8281	-4.6208
1.8301	-4.61408
1.832	-4.61792
1.834	-4.61888
1.8359	-4.6192
1.8379	-4.61504
1.8398	-4.61824
1.8418	-4.6192
1.8438	-4.62144
1.8457	-4.61952
1.8477	-4.62144
1.8496	-4.61856
1.8516	-4.61824
1.8535	-4.61568
1.8555	-4.6144
1.8574	-4.61568
1.8594	-4.61888
1.8613	-4.61824
1.8633	-4.61696
1.8652	-4.61952
1.8672	-4.61792
1.8691	-4.6176
1.8711	-4.61664
1.873	-4.61632
1.875	-4.6128
1.877	-4.61472
1.8789	-4.62112
1.8809	-4.6224
1.8828	-4.61856
1.8848	-4.61536
1.8867	-4.62112
1.8887	-4.61792
1.8906	-4.61344
1.8926	-4.61856
1.8945	-4.6144
1.8965	-4.616
1.8984	-4.61216
1.9004	-4.61728
1.9023	-4.61888
1.9043	-4.61792
1.9063	-4.6176
1.9082	-4.61728
1.9102	-4.61312
1.9121	-4.61568
1.9141	-4.61376
1.916	-4.61472
1.918	-4.61984
1.9199	-4.62016
1.9219	-4.62016
1.9238	-4.6208
1.9258	-4.62016
1.9277	-4.61984
1.9297	-4.61568
1.9316	-4.61472
1.9336	-4.6128
1.9355	-4.61728
1.9375	-4.61664
1.9395	-4.6208
1.9414	-4.62144
1.9434	-4.62016
1.9453	-4.61984
1.9473	-4.61856
1.9492	-4.6192
1.9512	-4.6176
1.9531	-4.61888
1.9551	-4.61728
1.957	-4.62048
1.959	-4.6176
1.9609	-4.61824
1.9629	-4.6208
1.9648	-4.62304
1.9668	-4.6224
1.9688	-4.62432
1.9707	-4.62528
1.9727	-4.624
1.9746	-4.62336
1.9766	-4.62144
1.9785	-4.6208
1.9805	-4.62528
1.9824	-4.62496
1.9844	-4.62304
1.9863	-4.62688
1.9883	-4.62656
1.9902	-4.62176
1.9922	-4.62528
1.9941	-4.6256
1.9961	-4.62368
1.998	-4.62208
2	-4.62432
2.002	-4.62272
2.0039	-4.62208
2.0059	-4.6224
2.0078	-4.62304
2.0098	-4.62176
2.0117	-4.62432
2.0137	-4.62304
2.0156	-4.6224
2.0176	-4.62304
2.0195	-4.6288
2.0215	-4.62656
2.0234	-4.62848
2.0254	-4.62432
2.0273	-4.62368
2.0293	-4.61984
2.0313	-4.6176
2.0332	-4.6192
2.0352	-4.6192
2.0371	-4.61696
2.0391	-4.61792
2.041	-4.62208
2.043	-4.62208
2.0449	-4.62144
2.0469	-4.62144
2.0488	-4.61888
2.0508	-4.61376
2.0527	-4.61376
2.0547	-4.61536
2.0566	-4.61184
2.0586	-4.61344
2.0605	-4.61536
2.0625	-4.6176
2.0645	-4.61632
2.0664	-4.62016
2.0684	-4.62112
2.0703	-4.61216
2.0723	-4.61664
2.0742	-4.61504
2.0762	-4.61792
2.0781	-4.61792
2.0801	-4.6208
2.082	-4.6176
2.084	-4.61984
2.0859	-4.62016
2.0879	-4.6176
2.0898	-4.61696
2.0918	-4.62336
2.0938	-4.6208
2.0957	-4.62048
2.0977	-4.62112
2.0996	-4.62208
2.1016	-4.62432
2.1035	-4.6224
2.1055	-4.6192
2.1074	-4.62272
2.1094	-4.62016
2.1113	-4.61888
2.1133	-4.61344
2.1152	-4.60992
2.1172	-4.61408
2.1191	-4.61632
2.1211	-4.61536
2.123	-4.61472
2.125	-4.61824
2.127	-4.61472
2.1289	-4.61248
2.1309	-4.61248
2.1328	-4.6128
2.1348	-4.6112
2.1367	-4.6112
2.1387	-4.61312
2.1406	-4.61632
2.1426	-4.61376
2.1445	-4.61376
2.1465	-4.61312
2.1484	-4.61408
2.1504	-4.6112
2.1523	-4.61024
2.1543	-4.61184
2.1563	-4.61312
2.1582	-4.61408
2.1602	-4.61696
2.1621	-4.6176
2.1641	-4.616
2.166	-4.61728
2.168	-4.61344
2.1699	-4.61152
2.1719	-4.61696
2.1738	-4.61312
2.1758	-4.61408
2.1777	-4.61984
2.1797	-4.62144
2.1816	-4.62432
2.1836	-4.62208
2.1855	-4.6208
2.1875	-4.62208
2.1895	-4.6224
2.1914	-4.6208
2.1934	-4.61952
2.1953	-4.62112
2.1973	-4.62272
2.1992	-4.62208
2.2012	-4.62528
2.2031	-4.62816
2.2051	-4.62752
2.207	-4.62656
2.209	-4.62624
2.2109	-4.6288
2.2129	-4.62528
2.2148	-4.62368
2.2168	-4.62624
2.2188	-4.62336
2.2207	-4.62752
2.2227	-4.62848
2.2246	-4.62752
2.2266	-4.6288
2.2285	-4.6272
2.2305	-4.62368
2.2324	-4.62656
2.2344	-4.624
2.2363	-4.62208
2.2383	-4.62464
2.2402	-4.62688
2.2422	-4.62048
2.2441	-4.62208
2.2461	-4.62592
2.248	-4.62464
2.25	-4.61952
2.252	-4.61984
2.2539	-4.6176
2.2559	-4.6176
2.2578	-4.61824
2.2598	-4.62304
2.2617	-4.61984
2.2637	-4.62016
2.2656	-4.62272
2.2676	-4.62176
2.2695	-4.61824
2.2715	-4.61888
2.2734	-4.61728
2.2754	-4.61408
2.2773	-4.61408
2.2793	-4.61568
2.2813	-4.6096
2.2832	-4.61728
2.2852	-4.61952
2.2871	-4.61888
2.2891	-4.61792
2.291	-4.61632
2.293	-4.61984
2.2949	-4.61888
2.2969	-4.61856
2.2988	-4.61856
2.3008	-4.62208
2.3027	-4.62368
2.3047	-4.62496
2.3066	-4.62304
2.3086	-4.62176
2.3105	-4.62048
2.3125	-4.62208
2.3145	-4.61952
2.3164	-4.61824
2.3184	-4.61792
2.3203	-4.62048
2.3223	-4.62208
2.3242	-4.624
2.3262	-4.62432
2.3281	-4.62368
2.3301	-4.62144
2.332	-4.62048
2.334	-4.61856
2.3359	-4.61728
2.3379	-4.61792
2.3398	-4.62016
2.3418	-4.61888
2.3438	-4.62144
2.3457	-4.6224
2.3477	-4.6224
2.3496	-4.62144
2.3516	-4.61728
2.3535	-4.62048
2.3555	-4.6208
2.3574	-4.6208
2.3594	-4.62144
2.3613	-4.61984
2.3633	-4.61824
2.3652	-4.62432
2.3672	-4.62688
2.3691	-4.62048
2.3711	-4.6224
2.373	-4.62112
2.375	-4.62016
2.377	-4.62144
2.3789	-4.62144
2.3809	-4.62304
2.3828	-4.6224
2.3848	-4.62304
2.3867	-4.62528
2.3887	-4.62144
2.3906	-4.6224
2.3926	-4.62208
2.3945	-4.62432
2.3965	-4.62208
2.3984	-4.62368
2.4004	-4.62624
2.4023	-4.62496
2.4043	-4.62496
2.4063	-4.62304
2.4082	-4.62368
2.4102	-4.61856
2.4121	-4.62144
2.4141	-4.62272
2.416	-4.6224
2.418	-4.6192
2.4199	-4.62624
2.4219	-4.62272
2.4238	-4.62176
2.4258	-4.62304
2.4277	-4.62304
2.4297	-4.61984
2.4316	-4.62048
2.4336	-4.62144
2.4355	-4.62112
2.4375	-4.624
2.4395	-4.624
2.4414	-4.62528
2.4434	-4.62624
2.4453	-4.62592
2.4473	-4.62464
2.4492	-4.62304
2.4512	-4.62336
2.4531	-4.62176
2.4551	-4.6192
2.457	-4.6192
2.459	-4.62144
2.4609	-4.62304
2.4629	-4.6208
2.4648	-4.62048
2.4668	-4.61888
2.4688	-4.62144
2.4707	-4.62016
2.4727	-4.62144
2.4746	-4.61856
2.4766	-4.62144
2.4785	-4.61984
2.4805	-4.62272
2.4824	-4.62368
2.4844	-4.62176
2.4863	-4.62272
2.4883	-4.62336
2.4902	-4.62016
2.4922	-4.61536
2.4941	-4.61984
2.4961	-4.62496
2.498	-4.62496
2.5	-4.62432
2.502	-4.62432
2.5039	-4.6256
2.5059	-4.62432
2.5078	-4.62432
2.5098	-4.61888
2.5117	-4.62048
2.5137	-4.62272
2.5156	-4.61984
2.5176	-4.6192
2.5195	-4.62528
2.5215	-4.6256
2.5234	-4.62272
2.5254	-4.62112
2.5273	-4.624
2.5293	-4.62048
2.5313	-4.62112
2.5332	-4.62432
2.5352	-4.62304
2.5371	-4.62144
2.5391	-4.62432
2.541	-4.62464
2.543	-4.62496
2.5449	-4.624
2.5469	-4.62528
2.5488	-4.62496
2.5508	-4.62144
2.5527	-4.62272
2.5547	-4.62368
2.5566	-4.62592
2.5586	-4.62496
2.5605	-4.62496
2.5625	-4.6256
2.5645	-4.62464
2.5664	-4.62432
2.5684	-4.62432
2.5703	-4.62304
2.5723	-4.6224
2.5742	-4.62496
2.5762	-4.6272
2.5781	-4.62784
2.5801	-4.62912
2.582	-4.62816
2.584	-4.62688
2.5859	-4.62304
2.5879	-4.62944
2.5898	-4.62688
2.5918	-4.624
2.5938	-4.62304
2.5957	-4.62432
2.5977	-4.62848
2.5996	-4.63008
2.6016	-4.63136
2.6035	-4.63392
2.6055	-4.63072
2.6074	-4.6272
2.6094	-4.62656
2.6113	-4.6272
2.6133	-4.6272
2.6152	-4.62816
2.6172	-4.62784
2.6191	-4.62944
2.6211	-4.62912
2.623	-4.62784
2.625	-4.62752
2.627	-4.62368
2.6289	-4.62464
2.6309	-4.62336
2.6328	-4.62752
2.6348	-4.62208
2.6367	-4.62304
2.6387	-4.62752
2.6406	-4.63552
2.6426	-4.6336
2.6445	-4.63136
2.6465	-4.63232
2.6484	-4.632
2.6504	-4.62944
2.6523	-4.63296
2.6543	-4.63264
2.6563	-4.632
2.6582	-4.6336
2.6602	-4.63584
2.6621	-4.63456
2.6641	-4.63392
2.666	-4.63648
2.668	-4.63392
2.6699	-4.62976
2.6719	-4.63424
2.6738	-4.63232
2.6758	-4.63264
2.6777	-4.63328
2.6797	-4.6368
2.6816	-4.63552
2.6836	-4.63616
2.6855	-4.63776
2.6875	-4.6352
2.6895	-4.63232
2.6914	-4.63424
2.6934	-4.6336
2.6953	-4.63584
2.6973	-4.63392
2.6992	-4.63456
2.7012	-4.63552
2.7031	-4.63488
2.7051	-4.63872
2.707	-4.63616
2.709	-4.63424
2.7109	-4.62944
2.7129	-4.6288
2.7148	-4.63104
2.7168	-4.63104
2.7188	-4.63392
2.7207	-4.63584
2.7227	-4.64032
2.7246	-4.63904
2.7266	-4.63712
2.7285	-4.6368
2.7305	-4.6384
2.7324	-4.6384
2.7344	-4.63488
2.7363	-4.63072
2.7383	-4.6336
2.7402	-4.6384
2.7422	-4.64128
2.7441	-4.64
2.7461	-4.64128
2.748	-4.64224
2.75	-4.63808
2.752	-4.63424
2.7539	-4.63328
2.7559	-4.6368
2.7578	-4.63872
2.7598	-4.63968
2.7617	-4.63872
2.7637	-4.64064
2.7656	-4.64192
2.7676	-4.64448
2.7695	-4.64224
2.7715	-4.63968
2.7734	-4.63904
2.7754	-4.64128
2.7773	-4.63968
2.7793	-4.6432
2.7813	-4.64352
2.7832	-4.64128
2.7852	-4.64384
2.7871	-4.63968
2.7891	-4.63424
2.791	-4.63648
2.793	-4.63936
2.7949	-4.63712
2.7969	-4.63744
2.7988	-4.63744
2.8008	-4.63456
2.8027	-4.63328
2.8047	-4.63456
2.8066	-4.632
2.8086	-4.63232
2.8105	-4.632
2.8125	-4.62912
2.8145	-4.63008
2.8164	-4.62944
2.8184	-4.63232
2.8203	-4.6336
2.8223	-4.63712
2.8242	-4.63424
2.8262	-4.63584
2.8281	-4.63456
2.8301	-4.62688
2.832	-4.63136
2.834	-4.63296
2.8359	-4.6336
2.8379	-4.63328
2.8398	-4.63552
2.8418	-4.6336
2.8438	-4.63328
2.8457	-4.63424
2.8477	-4.63488
2.8496	-4.63104
2.8516	-4.63008
2.8535	-4.62816
2.8555	-4.63008
2.8574	-4.63168
2.8594	-4.63328
2.8613	-4.63232
2.8633	-4.63392
2.8652	-4.63552
2.8672	-4.63712
2.8691	-4.63488
2.8711	-4.63424
2.873	-4.63264
2.875	-4.63328
2.877	-4.63104
2.8789	-4.63616
2.8809	-4.63872
2.8828	-4.63616
2.8848	-4.64128
2.8867	-4.6368
2.8887	-4.63616
2.8906	-4.63744
2.8926	-4.63872
2.8945	-4.63712
2.8965	-4.63776
2.8984	-4.63936
2.9004	-4.6416
2.9023	-4.63776
2.9043	-4.63968
2.9063	-4.64128
2.9082	-4.63968
2.9102	-4.63456
2.9121	-4.63648
2.9141	-4.63584
2.916	-4.6352
2.918	-4.63616
2.9199	-4.63744
2.9219	-4.63456
2.9238	-4.63744
2.9258	-4.63552
2.9277	-4.63904
2.9297	-4.63296
2.9316	-4.63328
2.9336	-4.63424
2.9355	-4.63488
2.9375	-4.63552
2.9395	-4.63904
2.9414	-4.6352
2.9434	-4.63872
2.9453	-4.63744
2.9473	-4.63488
2.9492	-4.63104
2.9512	-4.62752
2.9531	-4.6304
2.9551	-4.62816
2.957	-4.63296
2.959	-4.63296
2.9609	-4.632
2.9629	-4.62976
2.9648	-4.63296
2.9668	-4.63328
2.9688	-4.62816
2.9707	-4.62912
2.9727	-4.63104
2.9746	-4.6224
2.9766	-4.62368
2.9785	-4.62848
2.9805	-4.63264
2.9824	-4.63488
2.9844	-4.63456
2.9863	-4.63552
2.9883	-4.63616
2.9902	-4.62912
2.9922	-4.6304
2.9941	-4.62944
2.9961	-4.63104
2.998	-4.63104
3	-4.63104
3.002	-4.62848
3.0039	-4.63008
3.0059	-4.6288
3.0078	-4.62784
3.0098	-4.624
3.0117	-4.62368
3.0137	-4.62336
3.0156	-4.62464
3.0176	-4.6224
3.0195	-4.62688
3.0215	-4.62592
3.0234	-4.6256
3.0254	-4.62848
3.0273	-4.6272
3.0293	-4.62624
3.0313	-4.62976
3.0332	-4.62816
3.0352	-4.624
3.0371	-4.62784
3.0391	-4.63104
3.041	-4.62944
3.043	-4.6288
3.0449	-4.632
3.0469	-4.632
3.0488	-4.63168
3.0508	-4.62848
3.0527	-4.6288
3.0547	-4.6288
3.0566	-4.62944
3.0586	-4.62656
3.0605	-4.63072
3.0625	-4.62912
3.0645	-4.62912
3.0664	-4.6304
3.0684	-4.63136
3.0703	-4.62752
3.0723	-4.62688
3.0742	-4.62688
3.0762	-4.62432
3.0781	-4.62272
3.0801	-4.62528
3.082	-4.62144
3.084	-4.62432
3.0859	-4.62528
3.0879	-4.62272
3.0898	-4.62144
3.0918	-4.61664
3.0938	-4.61568
3.0957	-4.62016
3.0977	-4.6176
3.0996	-4.61728
3.1016	-4.62112
3.1035	-4.62016
3.1055	-4.62208
3.1074	-4.62432
3.1094	-4.62208
3.1113	-4.62304
3.1133	-4.62048
3.1152	-4.61856
3.1172	-4.62208
3.1191	-4.62464
3.1211	-4.62624
3.123	-4.624
3.125	-4.6256
3.127	-4.62656
3.1289	-4.62496
3.1309	-4.62464
3.1328	-4.62784
3.1348	-4.62528
3.1367	-4.62336
3.1387	-4.62688
3.1406	-4.6288
3.1426	-4.62528
3.1445	-4.62688
3.1465	-4.62752
3.1484	-4.62592
3.1504	-4.6224
3.1523	-4.62304
3.1543	-4.62624
3.1563	-4.62528
3.1582	-4.62528
3.1602	-4.62656
3.1621	-4.62272
3.1641	-4.62464
3.166	-4.62176
3.168	-4.62592
3.1699	-4.62336
3.1719	-4.62208
3.1738	-4.6224
3.1758	-4.62016
3.1777	-4.62016
3.1797	-4.62176
3.1816	-4.62016
3.1836	-4.62016
3.1855	-4.62144
3.1875	-4.62368
3.1895	-4.62208
